Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
DDX39	IOH23105	109.0	93.0	0	32509	IOH23105_DDX39	1.17204301075	2.70014175837	1.73412550399
C9orf58	IOH50182	107.0	91.0	0	32527	IOH50182_C9orf58	1.17582417582	2.76644097021	1.81602035169
LOC113386	IOH58618	107.0	88.0	0	32593	IOH58618_LOC113386	1.21590909091	3.46929266441	3.4068899439
LOC113386	IOH58618	110.0	91.0	0	32594	IOH58618_LOC113386	1.20879120879	3.34448722338	3.4068899439
MGC26718	IOH62057	99.0	83.0	0	32649	IOH62057_MGC26718	1.19277108434	3.06358924493	2.6565391407
MDGA2	IOH43907	95.0	81.0	0	32713	IOH43907_MDGA2	1.17283950617	2.71410756457	1.41007144382
C6orf115	IOH13372	92.0	79.0	0	32739	IOH13372_C6orf115	1.16455696203	2.56888085836	2.69977459502
C6orf115	IOH13372	92.0	78.0	0	32740	IOH13372_C6orf115	1.17948717949	2.83066833167	2.69977459502
PHYHIPL	IOH40856	101.0	87.0	0	32750	IOH40856_PHYHIPL	1.16091954023	2.50510205115	2.11373749134
N.D.	IOH38444	108.0	88.0	0	32759	IOH38444_N.D.	1.22727272727	3.66854345622	3.66854345622
N.D.	IOH38444	108.0	88.0	0	32760	IOH38444_N.D.	1.22727272727	3.66854345622	3.66854345622
LOH11CR2A	IOH41880	108.0	93.0	0	32761	IOH41880_LOH11CR2A	1.16129032258	2.51160337472	1.37011865944
C18orf22	IOH13501	117.0	100.0	0	32837	IOH13501_C18orf22	1.17	2.66431946548	2.05948261744
CALCOCO2	IOH10120	108.0	93.0	0	32861	IOH10120_CALCOCO2	1.16129032258	2.51160337472	2.14579792383
HBG2	IOH13644	117.0	100.0	0	32872	IOH13644_HBG2	1.17	2.66431946548	2.22596772349
MPST	IOH5477	120.0	103.0	0	32900	IOH5477_MPST	1.16504854369	2.57750028551	1.73813022875
ND	IOH11128	113.0	97.0	0	32977	IOH11128_ND	1.16494845361	2.57574529906	2.14476680937
SIAHBP1	IOH9842	120.0	96.0	0	32994	IOH9842_SIAHBP1	1.25	4.06704503985	2.24057944822
ENO1P	IOH27992	114.0	95.0	0	33058	IOH27992_ENO1P	1.2	3.19034155587	1.90326622832
NPAS2	IOH29403	111.0	95.0	0	33089	IOH29403_NPAS2	1.16842105263	2.6366340923	2.27927679312
FTSJ3	IOH27903	111.0	94.0	0	33098	IOH27903_FTSJ3	1.18085106383	2.85458277477	2.28418554723
